2.480000000000000000e+03 8.984699999999999909e-01 9.095590000000000064e-01 9.999980000000000535e-01 9.997089999999999588e-01 9.999970000000000248e-01 1.000000000000000000e+00 9.996369999999999978e-01 1.000000000000000000e+00 1.000000000000000000e+00 9.998700000000000365e-01 9.885890000000000510e-01
2.480008267000000160e+03 9.031479999999999508e-01 9.143099999999999561e-01 9.999980000000000535e-01 9.996869999999999923e-01 9.999970000000000248e-01 1.000000000000000000e+00 9.996420000000000305e-01 1.000000000000000000e+00 1.000000000000000000e+00 9.998700000000000365e-01 9.885890000000000510e-01
2.480016532999999981e+03 9.065280000000000005e-01 9.179169999999999829e-01 9.999980000000000535e-01 9.996099999999999985e-01 9.999970000000000248e-01 1.000000000000000000e+00 9.995180000000000176e-01 1.000000000000000000e+00 1.000000000000000000e+00 9.998700000000000365e-01 9.885880000000000223e-01
2.480024800000000141e+03 9.087340000000000417e-01 9.204609999999999737e-01 9.999980000000000535e-01 9.993279999999999941e-01 9.999970000000000248e-01 1.000000000000000000e+00 9.994629999999999903e-01 1.000000000000000000e+00 1.000000000000000000e+00 9.998700000000000365e-01 9.885880000000000223e-01
2.480033066999999846e+03 9.094020000000000437e-01 9.221719999999999917e-01 9.999980000000000535e-01 9.980799999999999672e-01 9.999980000000000535e-01 1.000000000000000000e+00 9.995889999999999498e-01 1.000000000000000000e+00 1.000000000000000000e+00 9.998700000000000365e-01 9.885880000000000223e-01
2.480041334000000006e+03 8.951430000000000220e-01 9.232489999999999863e-01 9.999980000000000535e-01 9.811429999999999874e-01 9.999980000000000535e-01 1.000000000000000000e+00 9.997350000000000403e-01 1.000000000000000000e+00 1.000000000000000000e+00 9.998700000000000365e-01 9.885880000000000223e-01
2.480049599999999828e+03 9.001390000000000224e-01 9.238399999999999945e-01 9.999980000000000535e-01 9.859099999999999531e-01 9.999980000000000535e-01 1.000000000000000000e+00 9.998110000000000053e-01 1.000000000000000000e+00 1.000000000000000000e+00 9.998700000000000365e-01 9.885880000000000223e-01
2.480057866999999987e+03 9.118559999999999999e-01 9.240509999999999557e-01 9.999980000000000535e-01 9.984840000000000382e-01 9.999980000000000535e-01 1.000000000000000000e+00 9.998430000000000373e-01 1.000000000000000000e+00 1.000000000000000000e+00 9.998700000000000365e-01 9.885880000000000223e-01
2.480066134000000147e+03 9.123670000000000391e-01 9.239619999999999500e-01 9.999980000000000535e-01 9.991320000000000201e-01 9.999980000000000535e-01 1.000000000000000000e+00 9.998510000000000453e-01 1.000000000000000000e+00 1.000000000000000000e+00 9.998700000000000365e-01 9.885880000000000223e-01
2.480074400999999853e+03 9.118680000000000119e-01 9.236360000000000126e-01 9.999980000000000535e-01 9.989259999999999806e-01 9.999980000000000535e-01 1.000000000000000000e+00 9.998639999999999750e-01 1.000000000000000000e+00 1.000000000000000000e+00 9.998700000000000365e-01 9.885880000000000223e-01
2.480082668000000012e+03 9.046610000000000484e-01 9.230869999999999909e-01 9.999980000000000535e-01 9.916030000000000122e-01 9.999980000000000535e-01 1.000000000000000000e+00 9.998799999999999910e-01 1.000000000000000000e+00 1.000000000000000000e+00 9.998700000000000365e-01 9.885880000000000223e-01
2.480090935000000172e+03 9.012989999999999613e-01 9.223069999999999879e-01 9.999980000000000535e-01 9.887500000000000178e-01 9.999980000000000535e-01 1.000000000000000000e+00 9.998850000000000238e-01 1.000000000000000000e+00 1.000000000000000000e+00 9.998700000000000365e-01 9.885880000000000223e-01
