1.500000000000000000e+03 9.961370000000000502e-01 9.974039999999999573e-01 9.999630000000000463e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.999959999999999960e-01 1.000000000000000000e+00 1.000000000000000000e+00 9.990269999999999984e-01 9.997449999999999948e-01
1.500059999999999945e+03 9.959339999999999860e-01 9.971889999999999921e-01 9.999759999999999760e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.999940000000000495e-01 1.000000000000000000e+00 1.000000000000000000e+00 9.990269999999999984e-01 9.997449999999999948e-01
1.500120002000000113e+03 9.976140000000000008e-01 9.988850000000000229e-01 9.999609999999999888e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.999940000000000495e-01 1.000000000000000000e+00 1.000000000000000000e+00 9.990269999999999984e-01 9.997449999999999948e-01
1.500180006999999932e+03 9.972450000000000481e-01 9.990729999999999889e-01 9.993980000000000086e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.999989999999999712e-01 1.000000000000000000e+00 1.000000000000000000e+00 9.990269999999999984e-01 9.997449999999999948e-01
1.500240013999999974e+03 9.973769999999999580e-01 9.986890000000000489e-01 9.999280000000000390e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.999860000000000415e-01 1.000000000000000000e+00 1.000000000000000000e+00 9.990269999999999984e-01 9.997449999999999948e-01
1.500300023999999894e+03 9.979919999999999902e-01 9.992649999999999588e-01 9.999770000000000048e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.999759999999999760e-01 1.000000000000000000e+00 1.000000000000000000e+00 9.990269999999999984e-01 9.997449999999999948e-01
1.500360036000000036e+03 9.979710000000000525e-01 9.992250000000000298e-01 9.999780000000000335e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.999940000000000495e-01 1.000000000000000000e+00 1.000000000000000000e+00 9.990269999999999984e-01 9.997449999999999948e-01
1.500420049999999947e+03 9.976369999999999960e-01 9.988920000000000021e-01 9.999749999999999472e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.999959999999999960e-01 1.000000000000000000e+00 1.000000000000000000e+00 9.990280000000000271e-01 9.997449999999999948e-01
1.500480066999999963e+03 9.977510000000000545e-01 9.989989999999999704e-01 9.999890000000000168e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.999879999999999880e-01 1.000000000000000000e+00 1.000000000000000000e+00 9.990280000000000271e-01 9.997449999999999948e-01
1.500540085999999974e+03 9.970630000000000326e-01 9.983239999999999892e-01 9.999759999999999760e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.999869999999999592e-01 1.000000000000000000e+00 1.000000000000000000e+00 9.990280000000000271e-01 9.997449999999999948e-01
1.500600108000000091e+03 9.959090000000000442e-01 9.973170000000000091e-01 9.998230000000000173e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.999909999999999632e-01 1.000000000000000000e+00 1.000000000000000000e+00 9.990280000000000271e-01 9.997449999999999948e-01
1.500660131999999976e+03 9.687440000000000495e-01 9.703429999999999556e-01 9.995910000000000073e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.999959999999999960e-01 1.000000000000000000e+00 1.000000000000000000e+00 9.990280000000000271e-01 9.997449999999999948e-01
1.500720158000000083e+03 9.129260000000000153e-01 9.140730000000000244e-01 9.999759999999999760e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.999959999999999960e-01 1.000000000000000000e+00 1.000000000000000000e+00 9.990280000000000271e-01 9.997449999999999948e-01
1.500780187000000069e+03 9.659269999999999801e-01 9.671469999999999789e-01 9.999879999999999880e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.999770000000000048e-01 1.000000000000000000e+00 1.000000000000000000e+00 9.990289999999999448e-01 9.997449999999999948e-01
1.500840218000000050e+03 9.953290000000000193e-01 9.965610000000000301e-01 9.999940000000000495e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.999959999999999960e-01 1.000000000000000000e+00 1.000000000000000000e+00 9.990289999999999448e-01 9.997449999999999948e-01
1.500900251999999909e+03 9.970959999999999823e-01 9.983499999999999597e-01 9.999919999999999920e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.999780000000000335e-01 1.000000000000000000e+00 1.000000000000000000e+00 9.990289999999999448e-01 9.997449999999999948e-01
1.500960287999999991e+03 9.963790000000000147e-01 9.976289999999999880e-01 9.999810000000000088e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.999919999999999920e-01 1.000000000000000000e+00 1.000000000000000000e+00 9.990289999999999448e-01 9.997449999999999948e-01
1.501020326000000068e+03 9.869539999999999980e-01 9.881950000000000456e-01 9.999770000000000048e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.999930000000000208e-01 1.000000000000000000e+00 1.000000000000000000e+00 9.990289999999999448e-01 9.997449999999999948e-01
1.501080367000000024e+03 9.956340000000000190e-01 9.973260000000000458e-01 9.995330000000000048e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.999949999999999672e-01 1.000000000000000000e+00 1.000000000000000000e+00 9.990289999999999448e-01 9.997449999999999948e-01
1.501140409999999974e+03 9.972280000000000033e-01 9.984830000000000094e-01 9.999689999999999968e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.990289999999999448e-01 9.997449999999999948e-01
1.501200456000000031e+03 9.945699999999999541e-01 9.958029999999999937e-01 9.999879999999999880e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.990299999999999736e-01 9.997449999999999948e-01
1.501260504000000083e+03 9.464320000000000510e-01 9.476020000000000554e-01 9.999940000000000495e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.999959999999999960e-01 1.000000000000000000e+00 1.000000000000000000e+00 9.990299999999999736e-01 9.997449999999999948e-01
1.501320555000000013e+03 9.912499999999999645e-01 9.924770000000000536e-01 9.999949999999999672e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.999940000000000495e-01 1.000000000000000000e+00 1.000000000000000000e+00 9.990299999999999736e-01 9.997449999999999948e-01
1.501380607000000055e+03 9.966059999999999919e-01 9.978439999999999532e-01 9.999879999999999880e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.999970000000000248e-01 1.000000000000000000e+00 1.000000000000000000e+00 9.990299999999999736e-01 9.997449999999999948e-01
1.501440663000000086e+03 9.970130000000000381e-01 9.982769999999999699e-01 9.999909999999999632e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.999679999999999680e-01 1.000000000000000000e+00 1.000000000000000000e+00 9.990299999999999736e-01 9.997449999999999948e-01
1.501500720000000001e+03 9.969970000000000221e-01 9.982739999999999947e-01 9.999529999999999808e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.999930000000000208e-01 1.000000000000000000e+00 1.000000000000000000e+00 9.990299999999999736e-01 9.997449999999999948e-01
1.501560780000000022e+03 9.919369999999999576e-01 9.935319999999999707e-01 9.996230000000000393e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.999940000000000495e-01 1.000000000000000000e+00 1.000000000000000000e+00 9.990310000000000024e-01 9.997460000000000235e-01
1.501620842999999923e+03 9.884669999999999845e-01 9.897040000000000282e-01 9.999890000000000168e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.999829999999999552e-01 1.000000000000000000e+00 1.000000000000000000e+00 9.990310000000000024e-01 9.997470000000000523e-01
1.501680908000000045e+03 9.958439999999999515e-01 9.970790000000000486e-01 9.999940000000000495e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.999879999999999880e-01 1.000000000000000000e+00 1.000000000000000000e+00 9.990310000000000024e-01 9.997479999999999700e-01
1.501740974999999935e+03 9.931919999999999638e-01 9.944169999999999954e-01 9.999940000000000495e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.999930000000000208e-01 1.000000000000000000e+00 1.000000000000000000e+00 9.990310000000000024e-01 9.997500000000000275e-01
1.501801044000000047e+03 8.704530000000000323e-01 8.715349999999999486e-01 9.999890000000000168e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.999879999999999880e-01 1.000000000000000000e+00 1.000000000000000000e+00 9.990310000000000024e-01 9.997509999999999453e-01
1.501861116000000038e+03 7.481780000000000097e-01 7.490970000000000129e-01 9.999949999999999672e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.999959999999999960e-01 1.000000000000000000e+00 1.000000000000000000e+00 9.990310000000000024e-01 9.997519999999999740e-01
1.501921190999999908e+03 9.803859999999999797e-01 9.816049999999999498e-01 9.999900000000000455e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.999829999999999552e-01 1.000000000000000000e+00 1.000000000000000000e+00 9.990310000000000024e-01 9.997530000000000028e-01
1.501981268000000000e+03 9.926150000000000251e-01 9.939280000000000337e-01 9.998939999999999495e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.999989999999999712e-01 1.000000000000000000e+00 1.000000000000000000e+00 9.990320000000000311e-01 9.997540000000000315e-01
1.502041347000000087e+03 9.946939999999999671e-01 9.961510000000000087e-01 9.997580000000000355e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.999909999999999632e-01 1.000000000000000000e+00 1.000000000000000000e+00 9.990320000000000311e-01 9.997559999999999780e-01
1.502101429000000053e+03 9.964520000000000044e-01 9.976709999999999745e-01 9.999919999999999920e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.999970000000000248e-01 1.000000000000000000e+00 1.000000000000000000e+00 9.990320000000000311e-01 9.997570000000000068e-01
1.502161513000000014e+03 9.973149999999999515e-01 9.985410000000000119e-01 9.999949999999999672e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.999869999999999592e-01 1.000000000000000000e+00 1.000000000000000000e+00 9.990320000000000311e-01 9.997580000000000355e-01
1.502221598999999969e+03 9.969219999999999748e-01 9.981459999999999777e-01 9.999900000000000455e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.999919999999999920e-01 1.000000000000000000e+00 1.000000000000000000e+00 9.990320000000000311e-01 9.997589999999999533e-01
1.502281688000000031e+03 9.969710000000000516e-01 9.981889999999999930e-01 9.999959999999999960e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.999919999999999920e-01 1.000000000000000000e+00 1.000000000000000000e+00 9.990320000000000311e-01 9.997610000000000108e-01
1.502341779000000088e+03 9.947089999999999543e-01 9.959160000000000235e-01 9.999959999999999960e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.999980000000000535e-01 1.000000000000000000e+00 1.000000000000000000e+00 9.990329999999999488e-01 9.997620000000000395e-01
