2727.58089100 0.38505612 0.00059105 0.38505600
2727.54192600 0.38481286 0.00059239 0.38481300
2727.50296100 0.38370806 0.00059173 0.38370800
2727.46399800 0.38389049 0.00059156 0.38389000
2727.42503400 0.38468698 0.00059139 0.38468700
2727.38607200 0.38421369 0.00059128 0.38421400
2727.34711000 0.37463478 0.00058591 0.37463500
2727.30814800 0.38403227 0.00059417 0.38403200
2727.26918700 0.38335633 0.00060677 0.38335600
2727.23022700 0.38309500 0.00060138 0.38309500
2727.19126700 0.38380330 0.00059589 0.38380300
2727.15230700 0.38401063 0.00059643 0.38401100
2727.11334900 0.38296497 0.00059820 0.38296500
2727.07439100 0.38275191 0.00060127 0.38275200
2727.03543300 0.38393689 0.00060660 0.38393700
2726.99647600 0.38401250 0.00061886 0.38401200
2726.95751900 0.38372869 0.00066206 0.38372900
2726.91856300 0.38311927 0.00094254 0.38311900
2726.87960800 0.38272711 0.00075816 0.38272700
2726.84065300 0.38330689 0.00067022 0.38330700
2726.80169900 0.38255300 0.00073412 0.38255300
2726.76274500 0.38209572 0.00069412 0.38209600
2726.72379200 0.37608069 0.00076792 0.37608100
2726.68483900 0.38274929 0.00132244 0.38274900
2726.64588700 0.37674872 0.00208308 0.37674900
2726.60693500 0.36973045 0.00190690 0.36973000
2726.56798400 0.37676757 0.00107535 0.37676800
2726.52903400 0.38066940 0.00104381 0.38066900
2726.49008400 0.38315658 0.00077874 0.38315700
2726.45113500 0.38317933 0.00068734 0.38317900
2726.41218600 0.38201243 0.00063994 0.38201200
2726.37323800 0.38337347 0.00062680 0.38337300
2726.33429000 0.34961401 0.00060388 0.34961400
2726.29534300 0.37535746 0.00064734 0.37535700
2726.25639700 0.38449920 0.00065977 0.38449900
2726.21745100 0.38453448 0.00068482 0.38453400
2726.17850500 0.38462436 0.00075171 0.38462400
2726.13956100 0.38448055 0.00076971 0.38448100
2726.10061600 0.38421023 0.00069034 0.38421000
2726.06167300 0.37808119 0.00063651 0.37808100
2726.02272900 0.38373613 0.00061976 0.38373600
2725.98378700 0.38230257 0.00060965 0.38230300
2725.94484500 0.38184531 0.00060558 0.38184500
2725.90590300 0.38349514 0.00060670 0.38349500
2725.86696200 0.38260916 0.00061622 0.38260900
2725.82802200 0.36648769 0.00066979 0.36648800
2725.78908200 0.38393355 0.00063083 0.38393400
2725.75014300 0.38462729 0.00062394 0.38462700
2725.71120400 0.38467477 0.00064796 0.38467500
2725.67226600 0.38464104 0.00066691 0.38464100
2725.63332800 0.38460865 0.00063516 0.38460900
2725.59439100 0.38447290 0.00061186 0.38447300
2725.55545500 0.38436822 0.00060271 0.38436800
2725.51651900 0.38429356 0.00060204 0.38429400
2725.47758300 0.38396317 0.00060156 0.38396300
2725.43864800 0.37876489 0.00060944 0.37876500
2725.39971400 0.38276372 0.00060752 0.38276400
2725.36078000 0.38422728 0.00059700 0.38422700
2725.32184700 0.38437306 0.00059626 0.38437300
2725.28291500 0.38432557 0.00059577 0.38432600
2725.24398300 0.38419936 0.00059192 0.38419900
2725.20505100 0.38407313 0.00059096 0.38407300
2725.16612000 0.38374566 0.00059003 0.38374600
2725.12719000 0.38345445 0.00059000 0.38345400
2725.08826000 0.38155859 0.00059069 0.38155900
2725.04933100 0.38327882 0.00059563 0.38327900
2725.01040200 0.38328011 0.00059058 0.38328000
2724.97147400 0.38231358 0.00058926 0.38231400
2724.93254600 0.38275637 0.00058990 0.38275600
2724.89361900 0.38364488 0.00059154 0.38364500
2724.85469300 0.38375755 0.00059518 0.38375800
2724.81576700 0.38389643 0.00061100 0.38389600
2724.77684100 0.38017046 0.00059968 0.38017000
2724.73791600 0.38415727 0.00059503 0.38415700
2724.69899200 0.38422148 0.00059261 0.38422100
2724.66006800 0.38417069 0.00059148 0.38417100
2724.62114500 0.38388020 0.00059114 0.38388000
2724.58222300 0.38414263 0.00059164 0.38414300
2724.54330100 0.38379585 0.00059211 0.38379600
2724.50437900 0.38376218 0.00059464 0.38376200
2724.46545800 0.38383009 0.00060268 0.38383000
2724.42653800 0.38374718 0.00064665 0.38374700
2724.38761800 0.38337042 0.00061766 0.38337000
2724.34869900 0.38003478 0.00059880 0.38003500
2724.30978000 0.38327919 0.00059507 0.38327900
2724.27086200 0.38298185 0.00059519 0.38298200
2724.23194400 0.38247904 0.00059862 0.38247900
2724.19302700 0.38184711 0.00060263 0.38184700
2724.15411100 0.37748088 0.00059414 0.37748100
2724.11519500 0.37820251 0.00059213 0.37820300
2724.07627900 0.37323044 0.00058906 0.37323000
2724.03736500 0.36262412 0.00058360 0.36262400
2723.99845000 0.35296171 0.00057943 0.35296200
2723.95953700 0.35564635 0.00058569 0.35564600
2723.92062300 0.34760223 0.00058570 0.34760200
2723.88171100 0.37642544 0.00061762 0.37642500
2723.84279900 0.37129076 0.00064386 0.37129100
2723.80388700 0.37918842 0.00071159 0.37918800
2723.76497600 0.38147631 0.00073459 0.38147600
2723.72606600 0.38228929 0.00068517 0.38228900
2723.68715600 0.38266944 0.00065950 0.38266900
2723.64824700 0.38284337 0.00063967 0.38284300
2723.60933800 0.38062099 0.00062084 0.38062100
2723.57043000 0.38158850 0.00061498 0.38158800
2723.53152200 0.38012439 0.00061430 0.38012400
2723.49261500 0.32669474 0.00058576 0.32669500
2723.45370900 0.38169943 0.00063713 0.38169900
2723.41480300 0.38177089 0.00067347 0.38177100
