2714.71386700 0.00110844
2714.75264800 0.00168738
2714.79143100 0.00229130
2714.83021300 0.00265188
2714.86899700 0.00294166
2714.90778000 0.00323153
2714.94656500 0.00310471
2714.98535000 0.00296487
2715.02413500 0.00273286
2715.06292100 0.00211098
2715.10170800 0.00144331
2715.14049500 0.00098209
2715.17928300 0.00080130
2715.21807100 0.00058615
2715.25686000 0.00062669
2715.29564900 0.00083769
2715.33443900 0.00104736
2715.37323000 0.00112279
2715.41202100 0.00114822
2715.45081200 0.00120079
2715.48960500 0.00091174
2715.52839700 0.00062369
2715.56719100 0.00038209
2715.60598400 0.00034080
2715.64477900 0.00029651
2715.68357400 0.00030124
2715.72236900 0.00036407
2715.76116500 0.00042560
2715.79996200 0.00074678
2715.83875900 0.00125721
2715.87755700 0.00177202
2715.91635500 0.00216067
2715.95515400 0.00251524
2715.99395300 0.00286980
2716.03275300 0.00216887
2716.07155300 0.00145851
2716.11035400 0.00096549
2716.14915600 0.00149217
2716.18795800 0.00205422
2716.22676100 0.00235420
2716.26556400 0.00228950
2716.30436800 0.00222421
2716.34317200 0.00185409
2716.38197700 0.00127406
2716.42078300 0.00066612
2716.45958900 0.00051115
2716.49839500 0.00043282
2716.53720200 0.00035422
2716.57601000 0.00037278
2716.61481800 0.00039229
2716.65362700 0.00047958
2716.69243600 0.00085198
2716.73124600 0.00122451
2716.77005700 0.00155433
2716.80886800 0.00181507
2716.84767900 0.00208516
2716.88649100 0.00194840
2716.92530400 0.00159520
2716.96411700 0.00119801
2717.00293100 0.00095594
2717.04174500 0.00073872
2717.08056000 0.00051161
2717.11937600 0.00063449
2717.15819200 0.00075851
2717.19700800 0.00084892
2717.23582500 0.00079792
2717.27464300 0.00074574
2717.31346100 0.00070194
2717.35228000 0.00066849
2717.39109900 0.00063595
2717.42991900 0.00060264
2717.46873900 0.00056896
2717.50756000 0.00053457
2717.54638200 0.00063274
2717.58520400 0.00076902
2717.62402700 0.00089206
2717.66285000 0.00237016
2717.70167400 0.00383799
2717.74049800 0.00477082
2717.77932300 0.00335701
2717.81814800 0.00193700
2717.85697400 0.00098306
2717.89580100 0.00072653
2717.93462800 0.00051417
2717.97345500 0.00042282
2718.01228400 0.00042923
2718.05111200 0.00043522
2718.08994200 0.00040786
2718.12877200 0.00037121
2718.16760200 0.00033355
2718.20643300 0.00033774
2718.24526400 0.00033767
2718.28409700 0.00034888
2718.32292900 0.00043961
2718.36176200 0.00055833
2718.40059600 0.00091717
2718.43943000 0.00160643
2718.47826500 0.00229988
2718.51710100 0.00320114
2718.55593700 0.00425460
2718.59477300 0.00530010
2718.63361000 0.00518509
2718.67244800 0.00475374
2718.71128600 0.00420561
2718.75012500 0.00317953
2718.78896400 0.00198442
2718.82780400 0.00102846
2718.86664400 0.00082922
2718.90548500 0.00060409
2718.94432700 0.00046984
2718.98316900 0.00048088
2719.02201100 0.00048976
2719.06085500 0.00050440
2719.09969800 0.00052023
2719.13854300 0.00053877
2719.17738700 0.00047520
2719.21623300 0.00038685
2719.25507900 0.00029723
2719.29392500 0.00029973
2719.33277200 0.00030233
2719.37162000 0.00031534
2719.41046800 0.00037281
2719.44931700 0.00042739
2719.48816600 0.00055546
2719.52701600 0.00080095
2719.56586600 0.00102873
2719.60471700 0.00105598
2719.64356900 0.00099877
2719.68242100 0.00100512
2719.72127300 0.00099871
2719.76012700 0.00096800
2719.79898000 0.00092572
2719.83783500 0.00149475
2719.87668900 0.00204045
2719.91554500 0.00268126
2719.95440100 0.00354762
2719.99325700 0.00441242
2720.03211400 0.00574740
2720.07097200 0.00786852
2720.10983000 0.00997699
2720.14868900 0.00899725
2720.18754800 0.00658479
2720.22640800 0.00391946
2720.26526800 0.00319247
2720.30412900 0.00278555
2720.34299100 0.00283165
2720.38185300 0.00414287
2720.42071500 0.00548001
2720.45957800 0.00663370
2720.49844200 0.00707132
2720.53730600 0.00755027
2720.57617100 0.00720164
2720.61503700 0.00556588
2720.65390200 0.00372357
2720.69276900 0.00391285
2720.73163600 0.00503227
2720.77050400 0.00625342
2720.80937200 0.00705014
2720.84824000 0.00776610
2720.88711000 0.00847747
2720.92597900 0.00670113
2720.96485000 0.00489938
2721.00372100 0.00296581
2721.04259200 0.00252574
2721.08146400 0.00162977
2721.12033700 0.00118747
2721.15921000 0.00105823
2721.19808400 0.00092841
2721.23695800 0.00082870
2721.27583300 0.00074982
2721.31470800 0.00067070
2721.35358400 0.00064804
2721.39246100 0.00065190
2721.43133800 0.00065073
2721.47021500 0.00072608
2721.50909300 0.00080148
2721.54797200 0.00092597
2721.58685100 0.00125334
2721.62573100 0.00157552
2721.66461200 0.00206220
2721.70349200 0.00278148
2721.74237400 0.00350119
2721.78125600 0.00576149
2721.82013900 0.00907136
2721.85902200 0.01224081
2721.89790500 0.01180523
2721.93679000 0.01020239
2721.97567400 0.00859996
2722.01456000 0.00605852
2722.05344600 0.00367487
2722.09233200 0.00178111
2722.13121900 0.00164159
2722.17010700 0.00128726
2722.20899500 0.00104238
2722.24788400 0.00096350
2722.28677300 0.00089328
2722.32566300 0.00090664
2722.36455300 0.00097931
