# ------------------------------------------------------------------------
# Radiance spectrum
# NASA-GSFC Planetary Spectrum Generator (PSG) (Villanueva et al. 2018, 2022)
# Synthesized on Fri Aug 15 21:17:59 2025
# Doppler velocities [km/s] (vobs,vrot+vorb,vwidth,vrfl,vstr): -17.63700,-0.00000,0.01000,-1.06846,0.00000
# ------------------------------------------------------------------------
# Spectra synthesized with the Planetary and Universal Model of Atmospheric Scattering (PUMAS, Villanueva et al. 2018, 2022)
# Single scattering radiative transfer method
# Radiative transfer took 0.191 seconds
# ------------------------------------------------------------------------
# Spectral unit: Frequency[cm-1]
# Radiance unit: Spectral radiance [W/sr/m2/um]
# Wave/freq Total Noise Mars
2.740000000e+03  3.0934636e-01  5.44642e-04  3.09346e-01
2.739960858e+03  3.0884063e-01  5.41480e-04  3.08841e-01
2.739921716e+03  3.0899224e-01  5.40789e-04  3.08992e-01
2.739882575e+03  3.0845062e-01  5.40039e-04  3.08451e-01
2.739843434e+03  3.0829751e-01  5.39922e-04  3.08298e-01
2.739804294e+03  3.0888979e-01  5.40441e-04  3.08890e-01
2.739765155e+03  3.0700155e-01  5.39425e-04  3.07002e-01
2.739726016e+03  3.0921577e-01  5.41362e-04  3.09216e-01
2.739686877e+03  3.1003524e-01  5.42863e-04  3.10035e-01
2.739647739e+03  3.0794165e-01  5.43327e-04  3.07942e-01
2.739608602e+03  3.1008837e-01  5.48948e-04  3.10088e-01
2.739569465e+03  3.0974800e-01  5.48314e-04  3.09748e-01
2.739530329e+03  3.1000041e-01  5.47836e-04  3.10000e-01
2.739491194e+03  3.0900164e-01  5.49347e-04  3.09002e-01
2.739452059e+03  2.5415422e-01  5.09525e-04  2.54154e-01
2.739412924e+03  3.0971355e-01  5.46519e-04  3.09714e-01
2.739373790e+03  3.1005117e-01  5.46829e-04  3.10051e-01
2.739334657e+03  3.0988783e-01  5.49466e-04  3.09888e-01
2.739295524e+03  3.0873817e-01  5.71208e-04  3.08738e-01
2.739256392e+03  3.0856278e-01  5.58607e-04  3.08563e-01
2.739217260e+03  3.0886213e-01  5.49192e-04  3.08862e-01
2.739178129e+03  3.0819230e-01  5.47099e-04  3.08192e-01
2.739138999e+03  3.0941686e-01  5.49140e-04  3.09417e-01
2.739099869e+03  3.0437379e-01  5.49494e-04  3.04374e-01
2.739060739e+03  2.8344100e-01  5.40400e-04  2.83441e-01
2.739021610e+03  3.0976526e-01  5.71038e-04  3.09765e-01
2.738982482e+03  3.0994869e-01  5.94377e-04  3.09949e-01
2.738943354e+03  3.0858111e-01  6.41317e-04  3.08581e-01
2.738904227e+03  3.0936199e-01  6.61886e-04  3.09362e-01
2.738865100e+03  3.0971632e-01  6.26627e-04  3.09716e-01
2.738825974e+03  3.0942505e-01  6.39218e-04  3.09425e-01
2.738786849e+03  2.5853396e-01  5.91039e-04  2.58534e-01
2.738747724e+03  3.0604572e-01  5.81272e-04  3.06046e-01
2.738708599e+03  3.0936475e-01  5.98312e-04  3.09365e-01
2.738669476e+03  3.0925697e-01  5.71079e-04  3.09257e-01
2.738630352e+03  3.0965559e-01  5.54877e-04  3.09656e-01
2.738591229e+03  3.0964986e-01  5.49962e-04  3.09650e-01
2.738552107e+03  3.0870920e-01  5.45505e-04  3.08709e-01
2.738512986e+03  3.0762317e-01  5.43670e-04  3.07623e-01
2.738473865e+03  3.0818700e-01  5.43207e-04  3.08187e-01
2.738434744e+03  3.0906001e-01  5.43361e-04  3.09060e-01
2.738395624e+03  3.0957278e-01  5.43671e-04  3.09573e-01
2.738356505e+03  3.0986334e-01  5.44242e-04  3.09863e-01
2.738317386e+03  3.0987527e-01  5.44836e-04  3.09875e-01
