# ------------------------------------------------------------------------
# Radiance spectrum
# NASA-GSFC Planetary Spectrum Generator (PSG) (Villanueva et al. 2018, 2022)
# Synthesized on Fri Aug 15 21:18:06 2025
# Doppler velocities [km/s] (vobs,vrot+vorb,vwidth,vrfl,vstr): -17.63700,-0.00000,0.01000,-1.06846,0.00000
# ------------------------------------------------------------------------
# Spectra synthesized with the Planetary and Universal Model of Atmospheric Scattering (PUMAS, Villanueva et al. 2018, 2022)
# Single scattering radiative transfer method
# Radiative transfer took 0.189 seconds
# ------------------------------------------------------------------------
# Spectral unit: Frequency[cm-1]
# Radiance unit: Spectral radiance [W/sr/m2/um]
# Wave/freq Total Noise Mars
2.740000000e+03  3.9449466e-01  6.00634e-04  3.94495e-01
2.739960858e+03  3.9381106e-01  5.97248e-04  3.93811e-01
2.739921716e+03  3.9401083e-01  5.96536e-04  3.94011e-01
2.739882575e+03  3.9328043e-01  5.95683e-04  3.93280e-01
2.739843434e+03  3.9307199e-01  5.95539e-04  3.93072e-01
2.739804294e+03  3.9387595e-01  5.96157e-04  3.93876e-01
2.739765155e+03  3.9156461e-01  5.95012e-04  3.91565e-01
2.739726016e+03  3.9429897e-01  5.97151e-04  3.94299e-01
2.739686877e+03  3.9539718e-01  5.98821e-04  3.95397e-01
2.739647739e+03  3.9305310e-01  5.99360e-04  3.93053e-01
2.739608602e+03  3.9546823e-01  6.05222e-04  3.95468e-01
2.739569465e+03  3.9508919e-01  6.04565e-04  3.95089e-01
2.739530329e+03  3.9536139e-01  6.04048e-04  3.95361e-01
2.739491194e+03  3.9424189e-01  6.05659e-04  3.94242e-01
2.739452059e+03  3.2710052e-01  5.61450e-04  3.27101e-01
2.739412924e+03  3.9503777e-01  6.02665e-04  3.95038e-01
2.739373790e+03  3.9540655e-01  6.02976e-04  3.95407e-01
2.739334657e+03  3.9517591e-01  6.05722e-04  3.95176e-01
2.739295524e+03  3.9362717e-01  6.28451e-04  3.93627e-01
2.739256392e+03  3.9338832e-01  6.15172e-04  3.93388e-01
2.739217260e+03  3.9378828e-01  6.05305e-04  3.93788e-01
2.739178129e+03  3.9288979e-01  6.03026e-04  3.92890e-01
