# ------------------------------------------------------------------------
# NASA-GSFC Planetary Spectrum Generator (PSG, Villanueva et al. 2018, 2022)
# Atmospheric transmittance spectrum synthesized with PUMAS
# Synthesized on Tue May 26 06:38:48 2026
# Radiative transfer took 1.438 seconds
# Spectral unit: Wavelength[nm]
# ------------------------------------------------------------------------
# Wave/freq Total H2O CO2 O3 N2O CO CH4 O2 N2  Rayleigh CIA
2.435636016e+03 4.96858e-01 5.05417e-01 1.00000e+00 9.99999e-01 1.00000e+00 1.00000e+00 9.86533e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96668e-01
2.435644135e+03 5.18869e-01 5.30666e-01 1.00000e+00 9.99999e-01 1.00000e+00 1.00000e+00 9.81161e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96668e-01
2.435652254e+03 5.45480e-01 5.54157e-01 1.00000e+00 9.99994e-01 1.00000e+00 1.00000e+00 9.87760e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96667e-01
2.435660373e+03 5.69125e-01 5.75987e-01 1.00000e+00 9.99944e-01 1.00000e+00 1.00000e+00 9.91579e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96666e-01
2.435668492e+03 5.89222e-01 5.96258e-01 1.00000e+00 9.99993e-01 1.00000e+00 1.00000e+00 9.91658e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96666e-01
2.435676611e+03 6.05909e-01 6.15067e-01 1.00000e+00 9.99981e-01 1.00000e+00 1.00000e+00 9.88567e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96665e-01
2.435684730e+03 6.24884e-01 6.32513e-01 1.00000e+00 9.99985e-01 1.00000e+00 1.00000e+00 9.91391e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96664e-01
2.435692849e+03 6.42095e-01 6.48689e-01 1.00000e+00 9.99998e-01 1.00000e+00 1.00000e+00 9.93288e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96664e-01
2.435700968e+03 6.56762e-01 6.63685e-01 1.00000e+00 9.99991e-01 1.00000e+00 1.00000e+00 9.93032e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96663e-01
2.435709087e+03 6.69100e-01 6.77586e-01 1.00000e+00 9.99941e-01 1.00000e+00 1.00000e+00 9.90986e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96662e-01
2.435717206e+03 6.78424e-01 6.90466e-01 1.00000e+00 9.99985e-01 1.00000e+00 1.00000e+00 9.86014e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96662e-01
2.435725325e+03 6.83325e-01 7.02398e-01 1.00000e+00 9.99998e-01 1.00000e+00 1.00000e+00 9.76255e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96661e-01
2.435733444e+03 6.95245e-01 7.13445e-01 1.00000e+00 9.99997e-01 1.00000e+00 1.00000e+00 9.77887e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96660e-01
2.435741563e+03 7.06699e-01 7.23668e-01 1.00000e+00 9.99983e-01 1.00000e+00 1.00000e+00 9.79982e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96660e-01
2.435749682e+03 7.11537e-01 7.33119e-01 1.00000e+00 9.99998e-01 1.00000e+00 1.00000e+00 9.73957e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96659e-01
2.435757801e+03 7.24645e-01 7.41847e-01 1.00000e+00 9.99999e-01 1.00000e+00 1.00000e+00 9.80217e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96659e-01
2.435765920e+03 7.36793e-01 7.49897e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.85958e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96658e-01
2.435774040e+03 7.43965e-01 7.57306e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.85819e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96657e-01
2.435782159e+03 7.46710e-01 7.64111e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.80649e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96657e-01
2.435790278e+03 7.42349e-01 7.70342e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.67041e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96656e-01
2.435798397e+03 7.47955e-01 7.76028e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.67188e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96655e-01
2.435806517e+03 7.62235e-01 7.81194e-01 1.00000e+00 9.99999e-01 1.00000e+00 1.00000e+00 9.79139e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96655e-01
2.435814636e+03 7.71610e-01 7.85869e-01 1.00000e+00 9.99999e-01 1.00000e+00 1.00000e+00 9.85290e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96654e-01
2.435822755e+03 7.79387e-01 7.90079e-01 1.00000e+00 9.99996e-01 1.00000e+00 1.00000e+00 9.89921e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96653e-01
2.435830875e+03 7.85205e-01 7.93839e-01 1.00000e+00 9.99945e-01 1.00000e+00 1.00000e+00 9.92639e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96653e-01
2.435838994e+03 7.89160e-01 7.97150e-01 1.00000e+00 9.99984e-01 1.00000e+00 1.00000e+00 9.93458e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96652e-01
2.435847114e+03 7.92853e-01 8.00014e-01 1.00000e+00 9.99987e-01 1.00000e+00 1.00000e+00 9.94531e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96651e-01
2.435855233e+03 7.96538e-01 8.02436e-01 1.00000e+00 9.99990e-01 1.00000e+00 1.00000e+00 9.96135e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96651e-01
2.435863353e+03 7.99096e-01 8.04417e-01 1.00000e+00 9.99999e-01 1.00000e+00 1.00000e+00 9.96864e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96650e-01
2.435871472e+03 8.00789e-01 8.05958e-01 1.00000e+00 9.99999e-01 1.00000e+00 1.00000e+00 9.97068e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96650e-01
2.435879592e+03 8.01888e-01 8.07054e-01 1.00000e+00 9.99997e-01 1.00000e+00 1.00000e+00 9.97083e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96649e-01
2.435887711e+03 8.02036e-01 8.07703e-01 1.00000e+00 9.99953e-01 1.00000e+00 1.00000e+00 9.96509e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96648e-01
2.435895831e+03 8.02067e-01 8.07898e-01 1.00000e+00 9.99992e-01 1.00000e+00 9.99999e-01 9.96270e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96648e-01
2.435903951e+03 8.01467e-01 8.07620e-01 1.00000e+00 9.99999e-01 1.00000e+00 9.99999e-01 9.95862e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96647e-01
2.435912070e+03 8.01205e-01 8.06848e-01 1.00000e+00 9.99999e-01 1.00000e+00 9.99999e-01 9.96489e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96646e-01
2.435920190e+03 8.00792e-01 8.05559e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99999e-01 9.97569e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96646e-01
2.435928310e+03 7.99314e-01 8.03726e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99999e-01 9.97999e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96645e-01
2.435936430e+03 7.96904e-01 8.01309e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99999e-01 9.97992e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96644e-01
2.435944549e+03 7.93396e-01 7.98266e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99999e-01 9.97386e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96644e-01
2.435952669e+03 7.88819e-01 7.94548e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99999e-01 9.96274e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96643e-01
2.435960789e+03 7.84935e-01 7.90093e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99999e-01 9.96959e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96642e-01
2.435968909e+03 7.80122e-01 7.84831e-01 1.00000e+00 9.99999e-01 1.00000e+00 9.99999e-01 9.97491e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96642e-01
2.435977029e+03 7.74144e-01 7.78679e-01 1.00000e+00 9.99997e-01 1.00000e+00 9.99999e-01 9.97670e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96641e-01
2.435985149e+03 7.67216e-01 7.71538e-01 1.00000e+00 9.99957e-01 1.00000e+00 9.99999e-01 9.97933e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96641e-01
2.435993269e+03 7.59284e-01 7.63293e-01 1.00000e+00 9.99989e-01 1.00000e+00 9.99999e-01 9.98255e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96640e-01
2.436001389e+03 7.50031e-01 7.53806e-01 1.00000e+00 9.99999e-01 1.00000e+00 9.99998e-01 9.98491e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96639e-01
2.436009509e+03 7.39244e-01 7.42918e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99998e-01 9.98553e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96639e-01
2.436017629e+03 7.26751e-01 7.30451e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99998e-01 9.98432e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96638e-01
2.436025749e+03 7.12172e-01 7.16214e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99997e-01 9.97851e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96637e-01
2.436033869e+03 6.95716e-01 7.00007e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99997e-01 9.97368e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96637e-01
2.436041989e+03 6.77742e-01 6.81546e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01 9.97919e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96636e-01
2.436050109e+03 6.56831e-01 6.60433e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99995e-01 9.98048e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96635e-01
2.436058229e+03 6.32541e-01 6.36232e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99994e-01 9.97699e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96635e-01
2.436066349e+03 6.04679e-01 6.08481e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99993e-01 9.97251e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96634e-01
2.436074470e+03 5.72626e-01 5.76672e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99990e-01 9.96486e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96634e-01
2.436082590e+03 5.36364e-01 5.40259e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99986e-01 9.96301e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96633e-01
2.436090710e+03 4.95482e-01 4.98684e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99980e-01 9.97102e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96632e-01
2.436098831e+03 4.48874e-01 4.51452e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99968e-01 9.97824e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96632e-01
2.436106951e+03 3.96057e-01 3.98260e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99945e-01 9.98024e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96631e-01
2.436115071e+03 3.37198e-01 3.39221e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99901e-01 9.97625e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96630e-01
2.436123192e+03 2.73476e-01 2.75228e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99868e-01 9.97259e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96630e-01
2.436131312e+03 2.06953e-01 2.08459e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99908e-01 9.96325e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96629e-01
2.436139432e+03 1.41783e-01 1.42925e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99948e-01 9.95594e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96628e-01
2.436147553e+03 8.40064e-02 8.46053e-02 1.00000e+00 1.00000e+00 1.00000e+00 9.99969e-01 9.96470e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96628e-01
2.436155673e+03 3.99565e-02 4.02166e-02 1.00000e+00 1.00000e+00 1.00000e+00 9.99980e-01 9.97129e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96627e-01
2.436163794e+03 1.37260e-02 1.38039e-02 1.00000e+00 1.00000e+00 1.00000e+00 9.99987e-01 9.97922e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96626e-01
2.436171914e+03 2.97400e-03 2.98987e-03 1.00000e+00 1.00000e+00 1.00000e+00 9.99990e-01 9.98230e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96626e-01
2.436180035e+03 3.68335e-04 3.70263e-04 1.00000e+00 1.00000e+00 1.00000e+00 9.99993e-01 9.98314e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96625e-01
2.436188156e+03 3.21529e-05 3.23221e-05 1.00000e+00 1.00000e+00 1.00000e+00 9.99994e-01 9.98262e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96625e-01
2.436196276e+03 7.56705e-06 7.60844e-06 1.00000e+00 1.00000e+00 1.00000e+00 9.99995e-01 9.98075e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96624e-01
2.436204397e+03 3.05320e-05 3.07131e-05 1.00000e+00 9.99999e-01 1.00000e+00 9.99996e-01 9.97700e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96623e-01
2.436212518e+03 3.35312e-04 3.37567e-04 1.00000e+00 9.99998e-01 1.00000e+00 9.99997e-01 9.96999e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96623e-01
2.436220638e+03 2.71566e-03 2.73787e-03 1.00000e+00 9.99994e-01 1.00000e+00 9.99997e-01 9.95663e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96622e-01
2.436228759e+03 1.27441e-02 1.28720e-02 1.00000e+00 9.99902e-01 1.00000e+00 9.99998e-01 9.93827e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96621e-01
2.436236880e+03 3.76908e-02 3.81586e-02 1.00000e+00 9.99985e-01 1.00000e+00 9.99998e-01 9.91506e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96621e-01
2.436245001e+03 7.98265e-02 8.13317e-02 1.00000e+00 9.99998e-01 1.00000e+00 9.99998e-01 9.85439e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96620e-01
2.436253121e+03 1.33996e-01 1.38693e-01 1.00000e+00 9.99999e-01 1.00000e+00 9.99999e-01 9.70249e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96619e-01
2.436261242e+03 1.97367e-01 2.03805e-01 1.00000e+00 9.99999e-01 1.00000e+00 9.99999e-01 9.71356e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96619e-01
2.436269363e+03 2.65743e-01 2.70776e-01 1.00000e+00 9.99999e-01 1.00000e+00 9.99999e-01 9.84704e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96618e-01
2.436277484e+03 3.31342e-01 3.35407e-01 1.00000e+00 9.99997e-01 1.00000e+00 9.99999e-01 9.91308e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96617e-01
2.436285605e+03 3.91765e-01 3.95289e-01 1.00000e+00 9.99968e-01 1.00000e+00 9.99999e-01 9.94595e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96617e-01
2.436293726e+03 4.46097e-01 4.49361e-01 1.00000e+00 9.99927e-01 1.00000e+00 9.99999e-01 9.96307e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96616e-01
2.436301847e+03 4.94292e-01 4.97411e-01 1.00000e+00 9.99995e-01 1.00000e+00 9.99999e-01 9.97244e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96616e-01
2.436309968e+03 5.36578e-01 5.39690e-01 1.00000e+00 9.99999e-01 1.00000e+00 9.99999e-01 9.97751e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96615e-01
2.436318089e+03 5.73462e-01 5.76665e-01 1.00000e+00 9.99999e-01 1.00000e+00 9.99999e-01 9.97965e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96614e-01
2.436326210e+03 6.05667e-01 6.08874e-01 1.00000e+00 9.99999e-01 1.00000e+00 9.99999e-01 9.98252e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96614e-01
2.436334331e+03 6.33665e-01 6.36853e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99999e-01 9.98515e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96613e-01
2.436342452e+03 6.57870e-01 6.61093e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99999e-01 9.98647e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96612e-01
2.436350573e+03 6.78740e-01 6.82029e-01 1.00000e+00 9.99999e-01 1.00000e+00 9.99999e-01 9.98702e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96612e-01
2.436358694e+03 6.96634e-01 7.00032e-01 1.00000e+00 9.99999e-01 1.00000e+00 1.00000e+00 9.98671e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96611e-01
2.436366816e+03 7.11844e-01 7.15413e-01 1.00000e+00 9.99997e-01 1.00000e+00 1.00000e+00 9.98538e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96610e-01
2.436374937e+03 7.24573e-01 7.28428e-01 1.00000e+00 9.99953e-01 1.00000e+00 1.00000e+00 9.98278e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96610e-01
2.436383058e+03 7.35165e-01 7.39281e-01 1.00000e+00 9.99975e-01 1.00000e+00 1.00000e+00 9.97982e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96609e-01
2.436391179e+03 7.43625e-01 7.48140e-01 1.00000e+00 9.99998e-01 1.00000e+00 1.00000e+00 9.97490e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96609e-01
2.436399301e+03 7.49795e-01 7.55150e-01 1.00000e+00 9.99999e-01 1.00000e+00 1.00000e+00 9.96429e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96608e-01
2.436407422e+03 7.53228e-01 7.60382e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.94105e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96607e-01
2.436415543e+03 7.52660e-01 7.63826e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.88877e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96607e-01
2.436423665e+03 7.52787e-01 7.65440e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.86958e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96606e-01
2.436431786e+03 7.56459e-01 7.65149e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.92150e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96605e-01
2.436439908e+03 7.56622e-01 7.62831e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.95381e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96605e-01
2.436448029e+03 7.53331e-01 7.58293e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.96982e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96604e-01
2.436456151e+03 7.46886e-01 7.51266e-01 1.00000e+00 9.99999e-01 1.00000e+00 1.00000e+00 9.97699e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96603e-01
2.436464272e+03 7.37320e-01 7.41379e-01 1.00000e+00 9.99989e-01 1.00000e+00 1.00000e+00 9.98066e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96603e-01
2.436472394e+03 7.24392e-01 7.28142e-01 1.00000e+00 9.99980e-01 1.00000e+00 1.00000e+00 9.98401e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96602e-01
2.436480515e+03 7.07375e-01 7.10912e-01 1.00000e+00 9.99999e-01 1.00000e+00 1.00000e+00 9.98559e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96601e-01
2.436488637e+03 6.85383e-01 6.88857e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.98490e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96601e-01
2.436496758e+03 6.57280e-01 6.60914e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.98030e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96600e-01
2.436504880e+03 6.21777e-01 6.25759e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.97166e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96600e-01
2.436513002e+03 5.78469e-01 5.81794e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.97823e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96599e-01
2.436521124e+03 5.24542e-01 5.27268e-01 1.00000e+00 9.99997e-01 1.00000e+00 1.00000e+00 9.98373e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96598e-01
2.436529245e+03 4.58383e-01 4.60644e-01 1.00000e+00 9.99999e-01 1.00000e+00 1.00000e+00 9.98630e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96598e-01
2.436537367e+03 3.79625e-01 3.81486e-01 1.00000e+00 9.99999e-01 1.00000e+00 1.00000e+00 9.98659e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96597e-01
2.436545489e+03 2.90674e-01 2.92157e-01 1.00000e+00 9.99986e-01 1.00000e+00 1.00000e+00 9.98468e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96596e-01
2.436553611e+03 1.99039e-01 2.00151e-01 1.00000e+00 9.99997e-01 1.00000e+00 1.00000e+00 9.97962e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96596e-01
2.436561732e+03 1.18064e-01 1.18806e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.97264e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96595e-01
2.436569854e+03 6.14010e-02 6.18140e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.96817e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96594e-01
2.436577976e+03 3.28976e-02 3.31556e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.95686e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96594e-01
2.436586098e+03 2.71630e-02 2.74241e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.94025e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96593e-01
2.436594220e+03 4.26123e-02 4.30595e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.93106e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96592e-01
2.436602342e+03 8.42149e-02 8.49339e-02 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.94941e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96592e-01
2.436610464e+03 1.54798e-01 1.55883e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.96535e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96591e-01
2.436618586e+03 2.45088e-01 2.46632e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.97261e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96591e-01
2.436626708e+03 3.40284e-01 3.42351e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.97502e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96590e-01
2.436634830e+03 4.29347e-01 4.31940e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.97541e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96589e-01
2.436642952e+03 5.07077e-01 5.10312e-01 1.00000e+00 9.99999e-01 1.00000e+00 1.00000e+00 9.97208e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96589e-01
2.436651075e+03 5.72386e-01 5.76498e-01 1.00000e+00 9.99996e-01 1.00000e+00 1.00000e+00 9.96420e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96588e-01
2.436659197e+03 6.26582e-01 6.31500e-01 1.00000e+00 9.99947e-01 1.00000e+00 1.00000e+00 9.95801e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96587e-01
2.436667319e+03 6.71934e-01 6.76968e-01 1.00000e+00 9.99994e-01 1.00000e+00 1.00000e+00 9.96108e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96587e-01
2.436675441e+03 7.08918e-01 7.14588e-01 1.00000e+00 9.99999e-01 1.00000e+00 1.00000e+00 9.95606e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96586e-01
2.436683563e+03 7.39574e-01 7.45838e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.95141e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96585e-01
2.436691686e+03 7.64332e-01 7.71935e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.93689e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96585e-01
2.436699808e+03 7.82763e-01 7.93860e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.89554e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96584e-01
2.436707930e+03 7.95110e-01 8.12424e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.82187e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96583e-01
2.436716053e+03 8.14601e-01 8.28368e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.86880e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96583e-01
2.436724175e+03 8.32981e-01 8.42275e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.92491e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96582e-01
2.436732297e+03 8.47444e-01 8.54447e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.95343e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96582e-01
2.436740420e+03 8.59193e-01 8.65082e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.96739e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96581e-01
2.436748542e+03 8.69027e-01 8.74397e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.97408e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96580e-01
2.436756665e+03 8.77516e-01 8.82605e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.97787e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96580e-01
2.436764787e+03 8.84922e-01 8.89880e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.97982e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96579e-01
2.436772910e+03 8.91375e-01 8.96365e-01 1.00000e+00 9.99999e-01 1.00000e+00 1.00000e+00 9.97987e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96578e-01
2.436781033e+03 8.97046e-01 9.02177e-01 1.00000e+00 9.99992e-01 1.00000e+00 1.00000e+00 9.97875e-01 1.00000e+00 1.00000e+00 9.99860e-01 9.96578e-01
