# ------------------------------------------------------------------------
# Radiance spectrum
# NASA-GSFC Planetary Spectrum Generator (PSG) (Villanueva et al. 2018, 2022)
# Synthesized on Fri Aug 15 21:14:36 2025
# Doppler velocities [km/s] (vobs,vrot+vorb,vwidth,vrfl,vstr): -17.63700,-0.00000,0.01000,-1.06846,0.00000
# ------------------------------------------------------------------------
# Spectra synthesized with the Planetary and Universal Model of Atmospheric Scattering (PUMAS, Villanueva et al. 2018, 2022)
# Single scattering radiative transfer method
# Radiative transfer took 0.231 seconds
# ------------------------------------------------------------------------
# Spectral unit: Frequency[cm-1]
# Radiance unit: Spectral radiance [W/sr/m2/um]
# Wave/freq Total Noise Mars
2.740000000e+03  9.7913951e-03  2.66524e-04  9.79140e-03
2.739960858e+03  9.7930657e-03  2.64006e-04  9.79307e-03
2.739921716e+03  9.7946950e-03  2.63300e-04  9.79470e-03
2.739882575e+03  9.7963009e-03  2.62972e-04  9.79630e-03
2.739843434e+03  9.7979039e-03  2.62972e-04  9.79790e-03
2.739804294e+03  9.7993385e-03  2.63082e-04  9.79934e-03
2.739765155e+03  9.7913408e-03  2.63339e-04  9.79134e-03
2.739726016e+03  9.8026140e-03  2.63732e-04  9.80261e-03
2.739686877e+03  9.8041763e-03  2.64585e-04  9.80418e-03
2.739647739e+03  9.7851169e-03  2.66284e-04  9.78512e-03
2.739608602e+03  9.8071916e-03  2.70028e-04  9.80719e-03
2.739569465e+03  9.8055188e-03  2.69679e-04  9.80552e-03
2.739530329e+03  9.8098365e-03  2.69110e-04  9.80984e-03
2.739491194e+03  9.8039052e-03  2.71079e-04  9.80391e-03
2.739452059e+03  8.8673973e-03  2.69479e-04  8.86740e-03
2.739412924e+03  9.8120923e-03  2.68137e-04  9.81209e-03
2.739373790e+03  9.8166262e-03  2.68221e-04  9.81663e-03
2.739334657e+03  9.8185097e-03  2.70692e-04  9.81851e-03
2.739295524e+03  9.8201928e-03  2.90632e-04  9.82019e-03
2.739256392e+03  9.8218107e-03  2.79663e-04  9.82181e-03
2.739217260e+03  9.8233695e-03  2.71117e-04  9.82337e-03
2.739178129e+03  9.8248481e-03  2.69671e-04  9.82485e-03
2.739138999e+03  9.8259098e-03  2.70747e-04  9.82591e-03
2.739099869e+03  9.7751881e-03  2.74141e-04  9.77519e-03
