# ------------------------------------------------------------------------
# Radiance spectrum
# NASA-GSFC Planetary Spectrum Generator (PSG) (Villanueva et al. 2018, 2022)
# Synthesized on Fri Aug 15 21:13:20 2025
# Doppler velocities [km/s] (vobs,vrot+vorb,vwidth,vrfl,vstr): -17.63700,-0.00000,0.01000,-1.06846,0.00000
# ------------------------------------------------------------------------
# Spectra synthesized with the Planetary and Universal Model of Atmospheric Scattering (PUMAS, Villanueva et al. 2018, 2022)
# Single scattering radiative transfer method
# Radiative transfer took 0.192 seconds
# ------------------------------------------------------------------------
# Spectral unit: Frequency[cm-1]
# Radiance unit: Spectral radiance [W/sr/m2/um]
# Wave/freq Total Noise Mars
2.740000000e+03  2.6750018e-01  5.14898e-04  2.67500e-01
2.739960858e+03  2.6698854e-01  5.11782e-04  2.66989e-01
2.739921716e+03  2.6713448e-01  5.11114e-04  2.67134e-01
2.739882575e+03  2.6658732e-01  5.10348e-04  2.66587e-01
2.739843434e+03  2.6642876e-01  5.10222e-04  2.66429e-01
2.739804294e+03  2.6701633e-01  5.10759e-04  2.67016e-01
2.739765155e+03  2.6518679e-01  5.09704e-04  2.65187e-01
2.739726016e+03  2.6733150e-01  5.11669e-04  2.67331e-01
2.739686877e+03  2.6814579e-01  5.13177e-04  2.68146e-01
2.739647739e+03  2.6617473e-01  5.13599e-04  2.66175e-01
2.739608602e+03  2.6818952e-01  5.19106e-04  2.68190e-01
2.739569465e+03  2.6786305e-01  5.18479e-04  2.67863e-01
2.739530329e+03  2.6809523e-01  5.18013e-04  2.68095e-01
2.739491194e+03  2.6715167e-01  5.19470e-04  2.67152e-01
2.739452059e+03  2.1733399e-01  4.81192e-04  2.17334e-01
2.739412924e+03  2.6781017e-01  5.16716e-04  2.67810e-01
2.739373790e+03  2.6812118e-01  5.17019e-04  2.68121e-01
2.739334657e+03  2.6795013e-01  5.19575e-04  2.67950e-01
2.739295524e+03  2.6679438e-01  5.40692e-04  2.66794e-01
2.739256392e+03  2.6661341e-01  5.28401e-04  2.66613e-01
2.739217260e+03  2.6690758e-01  5.19239e-04  2.66908e-01
