# ------------------------------------------------------------------------
# Radiance spectrum
# NASA-GSFC Planetary Spectrum Generator (PSG) (Villanueva et al. 2018, 2022)
# Synthesized on Fri Aug 15 21:13:22 2025
# Doppler velocities [km/s] (vobs,vrot+vorb,vwidth,vrfl,vstr): -17.63700,-0.00000,0.01000,-1.06846,0.00000
# ------------------------------------------------------------------------
# Spectra synthesized with the Planetary and Universal Model of Atmospheric Scattering (PUMAS, Villanueva et al. 2018, 2022)
# Single scattering radiative transfer method
# Radiative transfer took 0.233 seconds
# ------------------------------------------------------------------------
# Spectral unit: Frequency[cm-1]
# Radiance unit: Spectral radiance [W/sr/m2/um]
# Wave/freq Total Noise Mars
2.740000000e+03  1.8887442e-02  2.79080e-04  1.88874e-02
2.739960858e+03  1.8890549e-02  2.76583e-04  1.88905e-02
2.739921716e+03  1.8893540e-02  2.75885e-04  1.88935e-02
2.739882575e+03  1.8896461e-02  2.75560e-04  1.88965e-02
2.739843434e+03  1.8899380e-02  2.75562e-04  1.88994e-02
2.739804294e+03  1.8901899e-02  2.75672e-04  1.89019e-02
2.739765155e+03  1.8881306e-02  2.75909e-04  1.88813e-02
2.739726016e+03  1.8907863e-02  2.76318e-04  1.89079e-02
2.739686877e+03  1.8910680e-02  2.77165e-04  1.89107e-02
2.739647739e+03  1.8865091e-02  2.78815e-04  1.88651e-02
2.739608602e+03  1.8915997e-02  2.82567e-04  1.89160e-02
2.739569465e+03  1.8911296e-02  2.82216e-04  1.89113e-02
2.739530329e+03  1.8920273e-02  2.81657e-04  1.89203e-02
2.739491194e+03  1.8902470e-02  2.83596e-04  1.89025e-02
2.739452059e+03  1.6872611e-02  2.80574e-04  1.68726e-02
2.739412924e+03  1.8922467e-02  2.80690e-04  1.89225e-02
2.739373790e+03  1.8932972e-02  2.80780e-04  1.89330e-02
2.739334657e+03  1.8936660e-02  2.83235e-04  1.89367e-02
2.739295524e+03  1.8939797e-02  3.03059e-04  1.89398e-02
2.739256392e+03  1.8942756e-02  2.92148e-04  1.89428e-02
2.739217260e+03  1.8945553e-02  2.83659e-04  1.89456e-02
2.739178129e+03  1.8948147e-02  2.82225e-04  1.89481e-02
2.739138999e+03  1.8949644e-02  2.83293e-04  1.89496e-02
2.739099869e+03  1.8825884e-02  2.86567e-04  1.88259e-02
2.739060739e+03  1.8264629e-02  2.90992e-04  1.82646e-02
2.739021610e+03  1.8957405e-02  3.02361e-04  1.89574e-02
2.738982482e+03  1.8962427e-02  3.22435e-04  1.89624e-02
2.738943354e+03  1.8934856e-02  3.63003e-04  1.89349e-02
2.738904227e+03  1.8956413e-02  3.79688e-04  1.89564e-02
2.738865100e+03  1.8971033e-02  3.50024e-04  1.89710e-02
2.738825974e+03  1.8970380e-02  3.60792e-04  1.89704e-02
2.738786849e+03  1.7104256e-02  3.50673e-04  1.71043e-02
2.738747724e+03  1.8903093e-02  3.13538e-04  1.89031e-02
2.738708599e+03  1.8981439e-02  3.26257e-04  1.89814e-02
2.738669476e+03  1.8983825e-02  3.02824e-04  1.89838e-02
2.738630352e+03  1.8989383e-02  2.88383e-04  1.89894e-02
2.738591229e+03  1.8992494e-02  2.84051e-04  1.89925e-02
2.738552107e+03  1.8995505e-02  2.80681e-04  1.89955e-02
2.738512986e+03  1.8998469e-02  2.79729e-04  1.89985e-02
2.738473865e+03  1.9001253e-02  2.78979e-04  1.90013e-02
2.738434744e+03  1.9003113e-02  2.78589e-04  1.90031e-02
2.738395624e+03  1.9007212e-02  2.78563e-04  1.90072e-02
2.738356505e+03  1.9010112e-02  2.78906e-04  1.90101e-02
2.738317386e+03  1.9012882e-02  2.79440e-04  1.90129e-02
2.738278268e+03  1.9015495e-02  2.80359e-04  1.90155e-02
2.738239150e+03  1.9014060e-02  2.82703e-04  1.90141e-02
2.738200033e+03  1.8771084e-02  2.91207e-04  1.87711e-02
2.738160916e+03  1.9022486e-02  3.33119e-04  1.90225e-02
2.738121800e+03  1.9020378e-02  3.09474e-04  1.90204e-02
2.738082685e+03  1.7233690e-02  3.07397e-04  1.72337e-02
2.738043570e+03  1.9019249e-02  3.16090e-04  1.90192e-02
2.738004456e+03  1.9035188e-02  3.01586e-04  1.90352e-02
2.737965342e+03  1.9038935e-02  2.89257e-04  1.90389e-02
2.737926229e+03  1.9039601e-02  2.84666e-04  1.90396e-02
2.737887116e+03  1.9045179e-02  2.80645e-04  1.90452e-02
2.737848004e+03  1.9048182e-02  2.78883e-04  1.90482e-02
2.737808892e+03  1.9051144e-02  2.78001e-04  1.90511e-02
2.737769781e+03  1.9053181e-02  2.77597e-04  1.90532e-02
2.737730671e+03  1.9056992e-02  2.78410e-04  1.90570e-02
2.737691561e+03  1.9059945e-02  2.77183e-04  1.90599e-02
2.737652452e+03  1.9062841e-02  2.76912e-04  1.90628e-02
2.737613343e+03  1.9065737e-02  2.79094e-04  1.90657e-02
2.737574235e+03  1.9068564e-02  2.81013e-04  1.90686e-02
2.737535127e+03  1.9071379e-02  2.76821e-04  1.90714e-02
