# ------------------------------------------------------------------------
# Radiance spectrum
# NASA-GSFC Planetary Spectrum Generator (PSG) (Villanueva et al. 2018, 2022)
# Synthesized on Fri Aug 15 21:14:20 2025
# Doppler velocities [km/s] (vobs,vrot+vorb,vwidth,vrfl,vstr): -17.63700,-0.00000,0.01000,-1.06846,0.00000
# ------------------------------------------------------------------------
# Spectra synthesized with the Planetary and Universal Model of Atmospheric Scattering (PUMAS, Villanueva et al. 2018, 2022)
# Single scattering radiative transfer method
# Radiative transfer took 0.194 seconds
# ------------------------------------------------------------------------
# Spectral unit: Frequency[cm-1]
# Radiance unit: Spectral radiance [W/sr/m2/um]
# Wave/freq Total Noise Mars
2.740000000e+03  2.4955000e-01  5.01599e-04  2.49550e-01
2.739960858e+03  2.4903543e-01  4.98501e-04  2.49035e-01
2.739921716e+03  2.4917854e-01  4.97842e-04  2.49179e-01
2.739882575e+03  2.4862861e-01  4.97068e-04  2.48629e-01
2.739843434e+03  2.4846732e-01  4.96937e-04  2.48467e-01
2.739804294e+03  2.4905248e-01  4.97483e-04  2.49052e-01
2.739765155e+03  2.4724771e-01  4.96408e-04  2.47248e-01
2.739726016e+03  2.4936221e-01  4.98389e-04  2.49362e-01
2.739686877e+03  2.5017389e-01  4.99900e-04  2.50174e-01
2.739647739e+03  2.4825501e-01  5.00303e-04  2.48255e-01
2.739608602e+03  2.5021279e-01  5.05762e-04  2.50213e-01
2.739569465e+03  2.4989190e-01  5.05139e-04  2.49892e-01
2.739530329e+03  2.5011500e-01  5.04677e-04  2.50115e-01
2.739491194e+03  2.4919471e-01  5.06110e-04  2.49195e-01
2.739452059e+03  2.0153458e-01  4.68509e-04  2.01535e-01
2.739412924e+03  2.4982952e-01  5.03387e-04  2.49830e-01
2.739373790e+03  2.5012872e-01  5.03686e-04  2.50129e-01
2.739334657e+03  2.4995397e-01  5.06208e-04  2.49954e-01
2.739295524e+03  2.4879521e-01  5.27056e-04  2.48795e-01
2.739256392e+03  2.4861145e-01  5.14895e-04  2.48611e-01
2.739217260e+03  2.4890300e-01  5.05841e-04  2.48903e-01
2.739178129e+03  2.4822640e-01  5.03762e-04  2.48226e-01
2.739138999e+03  2.4944854e-01  5.05832e-04  2.49449e-01
